-1.504224,-1.503399,2.165161,2.544563,6.484000
-1.504247,-1.503394,2.172035,2.551528,6.517000
-1.504257,-1.503390,2.178942,2.558493,6.550000
-1.504258,-1.506748,2.185860,2.565458,6.583000
-1.504869,-1.506714,2.192388,2.573419,6.616000
-1.505534,-1.506683,2.199357,2.580384,6.649000
-1.506071,-1.506655,2.206383,2.587349,6.682000
-1.506480,-1.506633,2.213412,2.595310,6.715000
-1.506783,-1.506614,2.220445,2.602275,6.748000
-1.507005,-1.506600,2.227491,2.610235,6.781000
-1.507165,-1.506588,2.234548,2.617345,6.814000
-1.507277,-1.506579,2.241623,2.624310,6.847000
-1.507353,-1.506571,2.248691,2.632270,6.880000
-1.507402,-1.506565,2.255757,2.640231,6.913000
-1.507431,-1.506559,2.262856,2.647196,6.946000
-1.507443,-1.506554,2.269987,2.655156,6.979000
-1.507446,-1.506550,2.277141,2.662121,7.012000
-1.507439,-1.509749,2.284315,2.670082,7.045000
-1.508040,-1.509718,2.291114,2.678042,7.078000
-1.508692,-1.509687,2.298369,2.685007,7.111000
-1.509213,-1.509659,2.305659,2.692968,7.144000
-1.509603,-1.509638,2.312940,2.700928,7.177000
-1.509886,-1.509620,2.320234,2.707893,7.210000
-1.510088,-1.509607,2.327528,2.715853,7.243000
-1.510230,-1.509595,2.334811,2.724192,7.276000
-1.510326,-1.509586,2.342116,2.731158,7.309000
-1.510387,-1.509579,2.349442,2.739118,7.342000
-1.510424,-1.509573,2.356770,2.747078,7.375000
-1.510443,-1.509569,2.364116,2.755038,7.408000
-1.510449,-1.509565,2.371490,2.762999,7.441000
-1.510445,-1.512608,2.378901,2.770959,7.474000
-1.511039,-1.512576,2.385967,2.778919,7.507000
-1.511679,-1.512545,2.393533,2.786880,7.540000
-1.512186,-1.512519,2.401152,2.794840,7.573000
-1.512558,-1.512497,2.408783,2.802800,7.606000
-1.512822,-1.512482,2.416423,2.810761,7.639000
-1.513007,-1.512469,2.424068,2.818721,7.672000
-1.513133,-1.512458,2.431717,2.827291,7.705000
-1.513215,-1.512450,2.439381,2.835251,7.738000
-1.513265,-1.512443,2.447072,2.843211,7.771000
-1.513293,-1.512437,2.454778,2.851172,7.804000
-1.513304,-1.512433,2.462487,2.859132,7.837000
-1.513304,-1.512428,2.470191,2.868087,7.870000
-1.513295,-1.512425,2.477912,2.876047,7.903000
-1.513281,-1.512422,2.485669,2.884008,7.936000
-1.513262,-1.512421,2.493443,2.892963,7.969000
-1.513242,-1.512418,2.501244,2.900923,8.002000
-1.513220,-1.512416,2.509084,2.908884,8.035000
-1.513196,-1.512414,2.516937,2.917839,8.068000
-1.513174,-1.512413,2.524810,2.925641,8.101000
-1.513150,-1.512411,2.532708,2.934597,8.134000
-1.513127,-1.512410,2.540627,2.942557,8.167000
-1.513104,-1.512408,2.548572,2.951512,8.200000
-1.513081,-1.512407,2.556543,2.959473,8.233000
-1.513060,-1.512406,2.564539,2.968428,8.266000
-1.513038,-1.515449,2.572555,2.977383,8.299000
-1.513657,-1.515417,2.580093,2.985344,8.332000
-1.514334,-1.515382,2.588262,2.994299,8.365000
-1.514861,-1.515355,2.596508,3.002259,8.398000
-1.515239,-1.515334,2.604745,3.011215,8.431000
-1.515498,-1.515318,2.612959,3.020170,8.464000
-1.515673,-1.515306,2.621175,3.029192,8.497000
-1.515787,-1.515296,2.629416,3.037152,8.530000
-1.515859,-1.515289,2.637671,3.046107,8.563000
-1.515901,-1.515283,2.645924,3.055062,8.596000
-1.515923,-1.515278,2.654197,3.064018,8.629000
-1.515930,-1.515275,2.662502,3.072973,8.662000
-1.515929,-1.518166,2.670851,3.081928,8.695000
-1.516542,-1.518131,2.678729,3.090884,8.728000
-1.517212,-1.518096,2.687230,3.099839,8.761000
-1.517728,-1.518070,2.695836,3.108794,8.794000
-1.518090,-1.518048,2.704472,3.117750,8.827000
-1.518333,-1.518032,2.713123,3.126705,8.860000
-1.518491,-1.518020,2.721781,3.135948,8.893000
-1.518590,-1.518010,2.730452,3.144903,8.926000
-1.518648,-1.518003,2.739135,3.153858,8.959000
-1.518678,-1.517997,2.747822,3.162814,8.992000
-1.518691,-1.517993,2.756507,3.171769,9.025000
-1.518691,-1.517989,2.765185,3.181719,9.058000
-1.518682,-1.520740,2.773880,3.190675,9.091000
-1.519275,-1.520707,2.782133,3.199630,9.124000
-1.519928,-1.520673,2.790944,3.208585,9.157000
-1.520427,-1.520647,2.799821,3.218536,9.190000
-1.520770,-1.520626,2.808714,3.227491,9.223000
-1.520995,-1.520611,2.817627,3.236951,9.256000
-1.521135,-1.520600,2.826554,3.246902,9.289000
-1.521218,-1.520592,2.835513,3.255857,9.322000
-1.521264,-1.520585,2.844508,3.265807,9.355000
-1.521285,-1.520580,2.853534,3.274763,9.388000
-1.521289,-1.520575,2.862589,3.284713,9.421000
-1.521284,-1.523187,2.871666,3.293668,9.454000
-1.521858,-1.523154,2.880316,3.303619,9.487000
-1.522495,-1.523120,2.889479,3.313569,9.520000
-1.522978,-1.523095,2.898736,3.322525,9.553000
-1.523303,-1.523076,2.908015,3.332475,9.586000
-1.523512,-1.523061,2.917291,3.342149,9.619000
-1.523636,-1.523051,2.926580,3.352100,9.652000
-1.523705,-1.523044,2.935889,3.362050,9.685000
-1.523741,-1.523038,2.945230,3.371005,9.718000
-1.523753,-1.523033,2.954582,3.380956,9.751000
-1.523752,-1.523029,2.963926,3.390906,9.784000
-1.523741,-1.525510,2.973279,3.400857,9.817000
-1.524295,-1.525480,2.982239,3.410807,9.850000
-1.524913,-1.525448,2.991691,3.420757,9.883000
-1.525381,-1.525422,3.001231,3.430708,9.916000
-1.525690,-1.525402,3.010799,3.440658,9.949000
-1.525881,-1.525389,3.020388,3.450544,9.982000
-1.525990,-1.525380,3.029993,3.461489,10.015000
-1.526048,-1.525373,3.039636,3.471439,10.048000
-1.526073,-1.525367,3.049338,3.481390,10.081000
-1.526079,-1.525363,3.059078,3.491340,10.114000
-1.526071,-1.527714,3.068837,3.501290,10.147000
-1.526606,-1.527683,3.078220,3.512236,10.180000
-1.527207,-1.527652,3.088053,3.522186,10.213000
-1.527657,-1.527628,3.097973,3.532137,10.246000
-1.527951,-1.527610,3.107902,3.543082,10.279000
-1.528126,-1.527598,3.117844,3.553175,10.312000
-1.528223,-1.527589,3.127812,3.564121,10.345000
-1.528270,-1.527582,3.137813,3.574071,10.378000
-1.528286,-1.527577,3.147846,3.585016,10.411000
-1.528285,-1.527573,3.157904,3.594967,10.444000
-1.528274,-1.529803,3.167989,3.605912,10.477000
-1.528787,-1.529774,3.177734,3.615863,10.510000
-1.529369,-1.529743,3.187892,3.626808,10.543000
-1.529803,-1.529720,3.198106,3.637753,10.576000
-1.530081,-1.529703,3.208349,3.647704,10.609000
-1.530241,-1.529691,3.218607,3.658996,10.642000
-1.530325,-1.529683,3.228878,3.669942,10.675000
-1.530362,-1.529677,3.239188,3.679892,10.708000
-1.530370,-1.529672,3.249521,3.690837,10.741000
-1.530365,-1.529668,3.259854,3.701783,10.774000
-1.530350,-1.531788,3.270205,3.712728,10.807000
-1.530844,-1.531760,3.280252,3.723674,10.840000
-1.531408,-1.531731,3.290704,3.734619,10.873000
-1.531827,-1.531708,3.301237,3.745565,10.906000
-1.532091,-1.531692,3.311803,3.756510,10.939000
-1.532239,-1.531681,3.322397,3.768004,10.972000
-1.532310,-1.531673,3.333031,3.778949,11.005000
-1.532338,-1.531667,3.343711,3.789894,11.038000
-1.532340,-1.531662,3.354424,3.800840,11.071000
-1.532330,-1.533669,3.365155,3.812780,11.104000
-1.532805,-1.533642,3.375615,3.823726,11.137000
-1.533351,-1.533613,3.386464,3.834671,11.170000
-1.533754,-1.533591,3.397377,3.846611,11.203000
-1.534003,-1.533575,3.408320,3.857557,11.236000
-1.534137,-1.533565,3.419297,3.869248,11.269000
-1.534199,-1.533557,3.430300,3.880194,11.302000
-1.534217,-1.533552,3.441328,3.892134,11.335000
-1.534213,-1.533547,3.452375,3.903079,11.368000
-1.534199,-1.533544,3.463444,3.915020,11.401000
-1.534180,-1.535456,3.474530,3.925965,11.434000
-1.534636,-1.535431,3.485346,3.937906,11.467000
-1.535166,-1.535402,3.496493,3.949846,11.500000
-1.535557,-1.535382,3.507715,3.961787,11.533000
-1.535794,-1.535367,3.518991,3.972677,11.566000
-1.535917,-1.535357,3.530299,3.984618,11.599000
-1.535969,-1.535350,3.541620,3.996558,11.632000
-1.535981,-1.535346,3.552968,4.008499,11.665000
-1.535973,-1.535342,3.564354,4.020439,11.698000
-1.535956,-1.537156,3.575783,4.032380,11.731000
-1.536395,-1.537131,3.586990,4.044320,11.764000
-1.536908,-1.537104,3.598535,4.056260,11.797000
-1.537285,-1.537083,3.610153,4.068201,11.830000
-1.537509,-1.537070,3.621802,4.080278,11.863000
-1.537621,-1.537060,3.633478,4.092218,11.896000
-1.537664,-1.537053,3.645179,4.104159,11.929000
-1.537668,-1.537049,3.656896,4.116099,11.962000
-1.537655,-1.538762,3.668618,4.129035,11.995000
-1.538075,-1.538738,3.680125,4.140975,12.028000
-1.538567,-1.538713,3.691945,4.152915,12.061000
-1.538927,-1.538692,3.703819,4.165851,12.094000
-1.539138,-1.538679,3.715724,4.177791,12.127000
-1.539238,-1.538672,3.727671,4.190056,12.160000
-1.539272,-1.538666,3.739643,4.202991,12.193000
-1.539271,-1.538661,3.751652,4.214932,12.226000
-1.539255,-1.538658,3.763698,4.227867,12.259000
-1.539233,-1.540288,3.775779,4.240803,12.292000
-1.539634,-1.540267,3.787688,4.252743,12.325000
-1.540112,-1.540241,3.799895,4.265679,12.358000
-1.540461,-1.540221,3.812163,4.278614,12.391000
-1.540661,-1.540210,3.824476,4.291063,12.424000
-1.540753,-1.540201,3.836834,4.303999,12.457000
-1.540779,-1.540196,3.849229,4.316934,12.490000
-1.540773,-1.540192,3.861665,4.329870,12.523000
-1.540754,-1.541736,3.874146,4.342805,12.556000
-1.541137,-1.541715,3.886441,4.355741,12.589000
-1.541595,-1.541690,3.898970,4.368676,12.622000
-1.541929,-1.541672,3.911517,4.381612,12.655000
-1.542118,-1.541659,3.924042,4.394242,12.688000
-1.542200,-1.541652,3.936531,4.407177,12.721000
-1.542219,-1.541647,3.948973,4.421108,12.754000
-1.542208,-1.541644,3.961396,4.434043,12.787000
-1.542185,-1.543106,3.973828,4.446979,12.820000
-1.542550,-1.543086,3.986069,4.460909,12.853000
-1.542991,-1.543063,3.998536,4.473845,12.886000
-1.543313,-1.543045,4.011065,4.486780,12.919000
-1.543491,-1.543034,4.023611,4.500583,12.952000
-1.543565,-1.543027,4.036180,4.513519,12.985000
-1.543578,-1.543023,4.048783,4.527449,13.018000
-1.543562,-1.543018,4.061423,4.541380,13.051000
-1.543537,-1.544408,4.074127,4.554315,13.084000
-1.543885,-1.544388,4.086716,4.568246,13.117000
-1.544311,-1.544366,4.099545,4.582177,13.150000
-1.544620,-1.544348,4.112461,4.595112,13.183000
-1.544789,-1.544338,4.125426,4.609090,13.216000
-1.544856,-1.544332,4.138421,4.623020,13.249000
-1.544863,-1.544327,4.151461,4.636951,13.282000
-1.544844,-1.544324,4.164552,4.650881,13.315000
-1.544817,-1.545642,4.177694,4.664812,13.348000
-1.545150,-1.545623,4.190721,4.678742,13.381000
-1.545560,-1.545603,4.203971,4.692673,13.414000
-1.545858,-1.545585,4.217283,4.706603,13.447000
-1.546018,-1.545575,4.230625,4.720752,13.480000
-1.546078,-1.545568,4.243999,4.734682,13.513000
-1.546079,-1.545566,4.257400,4.748613,13.546000
-1.546057,-1.545563,4.270819,4.763539,13.579000
-1.546029,-1.546817,4.284270,4.777469,13.612000
-1.546347,-1.546798,4.297614,4.791400,13.645000
-1.546745,-1.546776,4.311152,4.806325,13.678000
-1.547032,-1.546762,4.324744,4.820642,13.711000
-1.547185,-1.546751,4.338387,4.834572,13.744000
-1.547238,-1.546747,4.352066,4.849498,13.777000
-1.547235,-1.546743,4.365780,4.864423,13.810000
-1.547210,-1.547928,4.379557,4.878354,13.843000
-1.547510,-1.547911,4.393246,4.893280,13.876000
-1.547884,-1.547892,4.407123,4.908205,13.909000
-1.548157,-1.547877,4.421070,4.923131,13.942000
-1.548299,-1.547867,4.435079,4.937612,13.975000
-1.548346,-1.547863,4.449147,4.952537,14.008000
-1.548338,-1.547861,4.463261,4.967463,14.041000
-1.548312,-1.548982,4.477424,4.982389,14.074000
-1.548595,-1.548965,4.491504,4.997314,14.107000
-1.548954,-1.548945,4.505762,5.012240,14.140000
-1.549214,-1.548931,4.520072,5.027165,14.173000
-1.549348,-1.548923,4.534409,5.041808,14.206000
-1.549389,-1.548918,4.548761,5.057728,14.239000
-1.549378,-1.548916,4.563143,5.072654,14.272000
-1.549349,-1.549977,4.577573,5.087579,14.305000
-1.549619,-1.549962,4.591916,5.102505,14.338000
-1.549962,-1.549944,4.606401,5.118425,14.371000
-1.550212,-1.549931,4.620927,5.133351,14.404000
-1.550340,-1.549922,4.635495,5.149146,14.437000
-1.550375,-1.549917,4.650104,5.165067,14.470000
-1.550361,-1.549915,4.664784,5.179993,14.503000
-1.550329,-1.550921,4.679529,5.195913,14.536000
-1.550585,-1.550906,4.694219,5.211834,14.569000
-1.550914,-1.550888,4.709094,5.226759,14.602000
-1.551154,-1.550875,4.724036,5.242680,14.635000
-1.551274,-1.550867,4.739014,5.258630,14.668000
-1.551305,-1.550864,4.754041,5.274551,14.701000
-1.551289,-1.550861,4.769125,5.290471,14.734000
-1.551256,-1.551817,4.784266,5.306392,14.767000
-1.551499,-1.551804,4.799362,5.322312,14.800000
-1.551816,-1.551786,4.814616,5.338233,14.833000
-1.552046,-1.551773,4.829923,5.354154,14.866000
-1.552162,-1.551765,4.845266,5.370255,14.899000
-1.552188,-1.551762,4.860641,5.386175,14.932000
-1.552169,-1.551759,4.876047,5.403091,14.965000
-1.552134,-1.552668,4.891495,5.419012,14.998000
-1.552365,-1.552654,4.906906,5.435927,15.031000
-1.552670,-1.552638,4.922473,5.451848,15.064000
-1.552892,-1.552626,4.938115,5.468097,15.097000
-1.553002,-1.552619,4.953799,5.485013,15.130000
-1.553026,-1.552615,4.969532,5.500933,15.163000
-1.553004,-1.552613,4.985314,5.517849,15.196000
-1.552968,-1.553402,5.001132,5.534765,15.229000
-1.553207,-1.553387,5.016996,5.551680,15.262000
-1.553470,-1.553373,5.032962,5.568596,15.295000
-1.553619,-1.553366,5.048930,5.584990,15.328000
-1.553627,-1.553361,5.063703,5.601905,15.361000
-1.553512,-1.553356,5.070407,5.618821,15.394000
-1.553470,-1.554102,5.056720,5.635737,15.427000
-1.553747,-1.554082,5.035308,5.652652,15.460000
-1.554079,-1.554063,5.018188,5.668573,15.493000
-1.554318,-1.554049,5.005991,5.686103,15.526000
-1.554435,-1.554039,4.999191,5.702024,15.559000
-1.554452,-1.554034,5.054405,5.718940,15.592000
-1.554423,-1.554751,5.118658,5.735855,15.625000
-1.554636,-1.554738,5.178389,5.753766,15.658000
-1.554912,-1.554726,5.230738,5.770681,15.691000
-1.555139,-1.554720,5.268860,5.788350,15.724000
-1.555265,-1.554718,5.283689,5.806260,15.757000
-1.555203,-1.554721,5.280021,5.823176,15.790000
-1.555101,-1.554725,5.274753,5.841087,15.823000
-1.555019,-1.555419,5.271053,5.858997,15.856000
-1.555168,-1.555411,5.269491,5.875913,15.889000
-1.555406,-1.555402,5.270418,5.893824,15.922000
-1.555597,-1.555394,5.274260,5.911627,15.955000
-1.555698,-1.555391,5.281283,5.928542,15.988000
-1.555723,-1.555391,5.291637,5.946453,16.021000
-1.555705,-1.556048,5.305345,5.964364,16.054000
-1.555863,-1.556040,5.322378,5.982274,16.087000
-1.556081,-1.556031,5.342489,6.000185,16.120000
-1.556245,-1.556026,5.365479,6.018120,16.153000
-1.556326,-1.556023,5.390995,6.036030,16.186000
-1.556341,-1.556022,5.418582,6.053941,16.219000
-1.556319,-1.556648,5.447722,6.071852,16.252000
-1.556474,-1.556640,5.477886,6.089762,16.285000
-1.556688,-1.556631,5.508426,6.108668,16.318000
-1.556848,-1.556626,5.538858,6.126730,16.351000
-1.556925,-1.556624,5.568700,6.145636,16.384000
-1.556936,-1.556624,5.597508,6.164542,16.417000
-1.556912,-1.557221,5.624944,6.182452,16.450000
-1.557059,-1.557213,5.650770,6.201358,16.483000
-1.557267,-1.557205,5.674742,6.220264,16.516000
-1.557421,-1.557199,5.696862,6.239446,16.549000
-1.557492,-1.557196,5.717165,6.258352,16.582000
-1.557498,-1.557761,5.735751,6.277258,16.615000
-1.557643,-1.557755,5.752798,6.297158,16.648000
-1.557834,-1.557746,5.768451,6.316064,16.681000
-1.557969,-1.557742,5.783029,6.335368,16.714000
-1.558029,-1.557741,5.796795,6.354274,16.747000
-1.558030,-1.557741,5.810015,6.374174,16.780000
-1.558003,-1.558768,5.822951,6.393080,16.813000
-1.558285,-1.558754,5.835879,6.412981,16.846000
-1.558670,-1.558738,5.848987,6.431886,16.879000
-1.558953,-1.558728,5.862556,6.451308,16.912000
-1.559083,-1.558725,5.876752,6.471209,16.945000
-1.559092,-1.558725,5.891722,6.491110,16.978000
-1.559042,-1.559194,5.907580,6.511011,17.011000
-1.559127,-1.559189,5.924419,6.529916,17.044000
-1.559271,-1.559183,5.942218,6.550448,17.077000
