The Out Data from the Controller and In to Carla
throttle_output,brake_output,steer_output
0.826958,0.000000,0.015588
0.826316,0.000000,-0.006058
0.825695,0.000000,0.005867
0.825298,0.000000,-0.005051
0.825071,0.000000,0.016860
0.825038,0.000000,0.007387
0.825436,0.000000,0.025073
0.825842,0.000000,0.037950
0.827091,0.000000,0.009618
0.827328,0.000000,0.013540
0.827964,0.000000,-0.011027
0.828462,0.000000,0.008408
0.828913,0.000000,-0.002589
0.829232,0.000000,0.025926
0.829701,0.000000,0.012271
0.829760,0.000000,0.032605
0.829889,0.000000,0.008148
0.829832,0.000000,0.024746
0.829423,0.000000,0.041278
0.829740,0.000000,0.006613
0.828712,0.000000,0.020902
0.828129,0.000000,-0.007977
0.827207,0.000000,0.021555
0.826079,0.000000,0.002434
0.825418,0.000000,0.039711
0.824902,0.000000,0.015095
0.823837,0.000000,0.045936
0.823942,0.000000,0.010344
0.822760,0.000000,0.041133
0.822377,0.000000,0.003553
0.821396,0.000000,0.043014
0.821568,0.000000,0.080765
0.823693,0.000000,0.025791
0.823030,0.000000,0.042942
0.822777,0.000000,-0.012540
0.821923,0.000000,0.020687
0.821324,0.000000,-0.010228
0.820389,0.000000,0.040220
0.820101,0.000000,0.015510
0.819661,0.000000,0.056842
0.820420,0.000000,0.018180
0.819519,0.000000,0.046159
0.819573,0.000000,0.001931
0.818831,0.000000,0.032425
0.818363,0.000000,-0.002723
0.817668,0.000000,0.036261
0.817648,0.000000,0.006891
0.817041,0.000000,0.044896
0.817048,0.000000,0.011341
0.816435,0.000000,0.043296
0.816636,0.000000,0.067882
0.817789,0.000000,0.015268
0.817309,0.000000,0.029152
0.816640,0.000000,-0.015198
0.816219,0.000000,0.019419
0.815227,0.000000,-0.003567
0.814712,0.000000,0.042174
0.814476,0.000000,0.017863
0.814050,0.000000,0.051960
0.814522,0.000000,0.013772
0.813898,0.000000,0.039292
0.813022,0.000000,-0.000167
0.812656,0.000000,0.031353
0.811654,0.000000,0.000297
0.811383,0.000000,0.039482
0.810917,0.000000,0.009989
0.810374,0.000000,0.045946
0.810270,0.000000,0.010722
0.810103,0.000000,0.042407
0.809800,0.000000,0.005029
0.809585,0.000000,0.038454
0.809902,0.000000,0.003941
0.809713,0.000000,0.040817
0.810420,0.000000,0.007569
0.810181,0.000000,0.045459
0.810999,0.000000,0.009772
0.810572,0.000000,0.045572
0.811189,0.000000,0.007606
0.810861,0.000000,0.043693
0.810808,0.000000,0.006243
0.810210,0.000000,0.044419
0.810411,0.000000,0.007678
0.809582,0.000000,0.048006
0.809791,0.000000,0.009909
0.808743,0.000000,0.049346
0.808468,0.000000,0.009166
0.807598,0.000000,0.048664
0.807228,0.000000,0.008051
0.806246,0.000000,0.049196
0.805931,0.000000,0.008790
0.804916,0.000000,0.052455
0.804860,0.000000,0.010860
0.803858,0.000000,0.054226
0.804103,0.000000,0.010630
0.803102,0.000000,0.054248
0.803078,0.000000,0.009804
0.802487,0.000000,0.056260
0.802732,0.000000,0.011237
0.801781,0.000000,0.058436
0.802643,0.000000,0.011914
0.801670,0.000000,0.059594
0.802667,0.000000,0.011717
0.801619,0.000000,0.060533
0.802318,0.000000,0.011891
0.801542,0.000000,0.063592
0.802577,0.000000,0.013710
0.801655,0.000000,0.065846
0.802387,0.000000,0.013900
0.801239,0.000000,0.066758
0.801957,0.000000,0.013548
0.800592,0.000000,0.069558
0.801469,0.000000,0.015175
0.800306,0.000000,0.072074
0.800919,0.000000,0.015777
0.799548,0.000000,-0.034664
0.798708,0.000000,0.053582
0.798763,0.000000,0.026798
0.797730,0.000000,0.106418
0.800871,0.000000,0.053207
0.799979,0.000000,0.105598
0.802301,0.000000,0.024209
0.799706,0.000000,0.071858
0.799214,0.000000,-0.001390
0.797146,0.000000,0.066864
0.796708,0.000000,0.010352
0.794315,0.000000,0.089011
0.795197,0.000000,0.033324
0.793549,0.000000,0.104822
0.795550,0.000000,0.033662
0.793583,0.000000,0.098818
0.795186,0.000000,0.020299
0.792854,0.000000,-0.048452
0.792774,0.000000,0.061661
0.792669,0.000000,0.029127
0.791203,0.000000,0.134503
0.795156,0.000000,0.076690
0.795478,0.000000,0.146558
0.800639,0.000000,0.046649
0.797366,0.000000,0.101567
0.797902,0.000000,0.002401
0.794690,0.000000,0.080534
0.793337,0.000000,0.009704
0.789864,0.000000,0.109715
0.790636,0.000000,0.047017
0.788380,0.000000,0.139536
0.792913,0.000000,0.055565
0.789091,0.000000,-0.032635
0.787211,0.000000,0.083428
0.787384,0.000000,0.029004
0.785214,0.000000,0.146700
0.787481,0.000000,0.079352
0.787270,0.000000,0.168022
0.793138,0.000000,0.062469
0.789983,0.000000,0.132913
0.792357,0.000000,0.019238
0.788072,0.000000,0.105861
0.787630,0.000000,0.016577
0.784230,0.000000,-0.057882
0.783982,0.000000,0.099248
0.784256,0.000000,0.065710
0.783671,0.000000,0.199745
0.789332,0.000000,0.120697
0.791140,0.000000,0.205382
0.799514,0.000000,0.072093
0.794598,0.000000,0.131753
0.793988,0.000000,-0.001684
0.788641,0.000000,0.091443
0.785883,0.000000,-0.001788
0.780702,0.000000,-0.070890
0.779553,0.000000,0.106504
0.777934,0.000000,0.082568
0.777669,0.000000,0.232150
0.783494,0.000000,0.149857
0.787214,0.000000,0.234490
0.796994,0.000000,0.086405
0.791786,0.000000,0.139276
0.789202,0.000000,-0.010236
0.782906,0.000000,0.079606
0.777397,0.000000,-0.017089
0.772357,0.000000,-0.082124
0.772076,0.000000,0.114990
0.769309,0.000000,0.101196
0.771315,0.000000,0.260467
0.778589,0.000000,0.175481
0.785279,0.000000,0.257494
0.797103,0.000000,0.097634
0.791654,0.000000,0.140590
0.787618,0.000000,-0.019742
0.780703,0.000000,0.067316
0.773406,0.000000,-0.028628
0.768619,0.000000,-0.087947
0.768653,0.000000,0.115921
0.764294,0.000000,0.109391
0.767130,0.000000,0.272631
0.774651,0.000000,0.188292
0.782555,0.000000,0.276586
0.795387,0.000000,0.112326
0.790272,0.000000,0.160381
0.786489,0.000000,-0.011728
0.778088,0.000000,0.080391
0.774182,0.000000,-0.028838
0.764947,0.000000,-0.098154
0.764759,0.000000,0.125931
0.758781,0.000000,0.120297
0.762078,0.000000,0.311726
0.770496,0.000000,0.225755
0.782946,0.000000,0.330495
0.800290,0.000000,0.154600
0.798025,0.000000,0.198038
0.799190,0.000000,-0.002455
0.783630,0.000000,-0.168474
0.781448,0.000000,-0.009988
0.768097,0.000000,-0.049234
0.760538,0.000000,0.191469
0.756641,0.000000,0.173873
0.763283,0.000000,0.349821
0.774816,0.000000,0.236596
0.783845,0.000000,0.075676
0.772229,0.000000,0.167476
0.766610,0.000000,0.018246
0.756156,0.000000,0.141417
0.748354,0.000000,0.036617
0.741009,0.000000,0.191862
0.738060,0.000000,0.101998
0.736865,0.000000,0.238618
0.746309,0.000000,0.115704
0.741879,0.000000,-0.019406
0.739373,0.000000,0.128846
0.740697,0.000000,0.040649
0.739608,0.000000,0.200162
0.742893,0.000000,0.114622
0.747158,0.000000,0.244200
0.761018,0.000000,0.116442
0.758691,0.000000,-0.022353
0.757744,0.000000,0.119537
0.758798,0.000000,0.031606
0.757108,0.000000,0.187409
0.757284,0.000000,0.108148
0.759279,0.000000,0.008667
0.756261,0.000000,0.167876
0.771803,0.000000,0.098900
0.792596,0.000000,0.241222
0.844149,0.000000,0.130538
0.885219,0.000000,0.224250
0.946417,0.000000,0.074418
0.971290,0.000000,0.151339
1.010583,0.000000,0.013203
1.022444,0.000000,0.121664
1.033093,0.000000,0.028057
1.043754,0.000000,-0.050635
1.042929,0.000000,0.131866
1.053174,0.000000,0.092421
1.041516,0.000000,0.236308
1.049784,0.000000,0.141587
1.033292,0.000000,0.226529
1.036984,0.000000,0.078505
1.005688,0.000000,0.137330
0.981747,0.000000,-0.003801
0.960174,0.000000,-0.111800
0.938738,0.000000,0.046516
0.915258,0.000000,0.020468
0.880543,0.000000,0.193336
0.867280,0.000000,0.148971
0.852581,0.000000,0.263238
0.859948,0.000000,0.140649
0.840439,0.000000,0.192894
0.842864,0.000000,0.029735
0.824281,0.000000,0.081734
0.820127,0.000000,-0.038636
0.815732,0.000000,-0.114928
0.819784,0.000000,0.067075
0.826801,0.000000,0.063596
0.828926,0.000000,0.226847
0.850902,0.000000,0.166085
0.867358,0.000000,0.252822
0.901063,0.000000,0.110273
0.905228,0.000000,0.144758
0.921277,0.000000,-0.012970
0.924074,0.000000,0.053007
0.932103,0.000000,-0.041227
0.934745,0.000000,0.093315
0.942490,0.000000,0.039270
0.915069,0.000000,0.167068
0.897314,0.000000,0.093973
0.847608,0.000000,0.000293
0.793858,0.000000,0.120178
0.745771,0.000000,0.053066
0.699606,0.000000,0.168425
0.667802,0.000000,0.079382
0.636165,0.000000,0.167814
0.620177,0.000000,0.050656
0.603297,0.000000,0.128659
0.600277,0.000000,0.015934
0.601014,0.000000,0.112803
0.611974,0.000000,0.024501
0.627822,0.000000,0.136992
0.651914,0.000000,0.055286
0.678302,0.000000,0.160959
0.711133,0.000000,0.062205
0.741334,0.000000,-0.039300
0.770981,0.000000,0.097294
0.800709,0.000000,0.037175
0.827000,0.000000,0.173206
0.853130,0.000000,0.098096
0.873958,0.000000,0.202244
0.895764,0.000000,0.082898
0.902685,0.000000,0.161456
0.909831,0.000000,0.029156
0.903404,0.000000,0.120933
0.898651,0.000000,0.015556
0.881539,0.000000,-0.069641
0.868452,0.000000,0.107862
0.851784,0.000000,0.075147
0.832306,0.000000,0.235287
0.819095,0.000000,0.152854
0.804290,0.000000,0.256145
0.798785,0.000000,0.107702
0.776469,0.000000,0.173229
0.764870,0.000000,0.009150
0.741701,0.000000,-0.127443
0.736760,0.000000,0.045871
0.721480,0.000000,0.017078
0.710747,0.000000,0.224646
0.707464,0.000000,0.182076
0.717759,0.000000,0.333046
0.737224,0.000000,0.202318
0.748273,0.000000,0.270161
0.769096,0.000000,0.073758
0.765943,0.000000,-0.119089
0.773053,0.000000,0.004439
0.772424,0.000000,-0.061563
0.776321,0.000000,0.160287
0.780752,0.000000,0.135159
0.790514,0.000000,0.306635
0.805337,0.000000,0.202673
0.816501,0.000000,0.294906
0.835442,0.000000,0.115364
0.826692,0.000000,-0.075469
0.819797,0.000000,0.031499
0.806589,0.000000,-0.053766
0.798449,0.000000,0.143249
0.790986,0.000000,0.102339
0.784413,0.000000,0.266935
0.783494,0.000000,0.167814
0.780875,0.000000,0.033731
0.766775,0.000000,0.152496
0.757732,0.000000,0.045585
0.747064,0.000000,0.181008
0.742239,0.000000,0.082095
0.736713,0.000000,0.206153
0.738481,0.000000,0.087846
0.735388,0.000000,0.187480
0.739785,0.000000,0.055438
0.737345,0.000000,0.153176
0.744534,0.000000,0.033362
0.739732,0.000000,-0.068211
0.746032,0.000000,0.105565
0.748493,0.000000,0.063802
0.753253,0.000000,0.216824
0.760577,0.000000,0.136295
0.769376,0.000000,0.234583
0.810311,0.000000,0.095618
0.853546,0.000000,0.157346
0.913753,0.000000,0.010550
0.948067,0.000000,0.090818
0.991486,0.000000,-0.006575
1.014793,0.000000,-0.074571
1.035264,0.000000,0.103796
1.059675,0.000000,0.082717
1.065266,0.000000,0.225166
1.085749,0.000000,0.143658
1.084623,0.000000,0.218909
1.098538,0.000000,0.075677
1.077313,0.000000,0.116305
1.061028,0.000000,-0.016050
1.049296,0.000000,-0.111082
1.034531,0.000000,0.035890
1.015085,0.000000,0.020401
0.983531,0.000000,0.176058
0.968533,0.000000,0.135673
0.946109,0.000000,0.225324
0.942282,0.000000,0.108650
0.908977,0.000000,0.142961
0.892277,0.000000,0.003556
0.862492,0.000000,-0.107727
0.849252,0.000000,0.012021
0.830787,0.000000,-0.010145
0.808802,0.000000,0.139544
0.812442,0.000000,0.102662
0.805566,0.000000,0.190855
0.820298,0.000000,0.088170
0.815125,0.000000,0.124076
0.825979,0.000000,0.001352
0.828795,0.000000,0.054652
0.840208,0.000000,-0.023796
0.849575,0.000000,0.071376
0.867291,0.000000,0.020846
0.875900,0.000000,-0.027491
0.887422,0.000000,0.092613
0.909010,0.000000,0.054353
0.919355,0.000000,0.140559
0.941121,0.000000,0.063244
0.947067,0.000000,0.109523
0.961198,0.000000,0.011525
0.962496,0.000000,0.061941
0.968581,0.000000,-0.011087
0.966128,0.000000,0.065095
0.968220,0.000000,0.013128
0.960536,0.000000,0.091099
0.960930,0.000000,0.035384
0.950095,0.000000,0.097129
0.949395,0.000000,0.024740
0.937066,0.000000,0.075779
0.928841,0.000000,0.005121
0.919446,0.000000,-0.051923
0.912020,0.000000,0.041011
0.906846,0.000000,0.020517
0.896275,0.000000,0.105717
0.898396,0.000000,0.059648
0.892352,0.000000,0.105372
0.895938,0.000000,0.024312
0.890435,0.000000,0.056361
0.891986,0.000000,-0.013906
0.891054,0.000000,0.040741
0.894720,0.000000,-0.002928
0.894668,0.000000,0.064850
0.903372,0.000000,0.023349
0.905419,0.000000,0.077663
0.914913,0.000000,0.021469
0.918239,0.000000,0.062862
0.926646,0.000000,0.003898
0.929464,0.000000,0.045992
0.936575,0.000000,-0.001551
0.939262,0.000000,0.049664
0.945543,0.000000,0.009351
0.946320,0.000000,0.058714
0.952123,0.000000,0.014437
0.951826,0.000000,0.056069
0.954991,0.000000,0.008024
0.952981,0.000000,0.047569
0.954148,0.000000,0.002955
0.950675,0.000000,0.045371
0.950867,0.000000,0.005471
0.946891,0.000000,0.048218
0.946134,0.000000,0.008711
0.941452,0.000000,0.048114
0.940624,0.000000,0.007257
0.936663,0.000000,0.044201
0.936014,0.000000,0.004371
0.931711,0.000000,0.041467
0.931815,0.000000,0.004286
0.928999,0.000000,0.041492
0.930350,0.000000,0.071271
0.934296,0.000000,0.019123
0.933374,0.000000,0.032024
0.934564,0.000000,-0.015680
0.935527,0.000000,0.015222
0.937067,0.000000,-0.008829
0.938251,0.000000,0.036129
0.941998,0.000000,0.015159
0.942472,0.000000,0.049189
0.947176,0.000000,0.014443
0.948129,0.000000,0.034432
0.951416,0.000000,-0.003067
0.953138,0.000000,0.021618
0.954866,0.000000,0.045869
0.959068,0.000000,0.009596
0.959479,0.000000,0.024950
0.960655,0.000000,-0.008143
0.961428,0.000000,0.016924
0.961664,0.000000,-0.003508
0.961236,0.000000,0.028218
0.962475,0.000000,0.008897
0.962121,0.000000,0.034105
0.962292,0.000000,0.050587
0.964328,0.000000,0.011086
0.962207,0.000000,0.015149
0.961538,0.000000,-0.017455
0.960787,0.000000,0.004656
0.959858,0.000000,-0.007207
0.958885,0.000000,0.025803
0.959172,0.000000,0.050948
0.961517,0.000000,0.022707
0.960539,0.000000,0.024420
0.960427,0.000000,-0.010806
0.959951,0.000000,0.000106
0.960345,0.000000,-0.014931
0.960400,0.000000,0.013611
0.960823,0.000000,0.039207
0.963842,0.000000,0.020163
0.963948,0.000000,0.025168
0.965496,0.000000,-0.004131
0.966631,0.000000,0.003075
0.967256,0.000000,0.015738
0.961401,0.000000,-0.001292
0.939603,0.000000,0.012543
0.887960,0.000000,-0.001115
0.819440,0.000000,0.014311
0.754864,0.000000,0.026444
0.696609,0.000000,0.006662
0.645483,0.000000,0.010198
0.604511,0.000000,-0.008304
0.575234,0.000000,0.002685
0.558870,0.000000,0.015586
0.555464,0.000000,0.003997
0.564450,0.000000,0.011687
0.584181,0.000000,0.016486
0.613703,0.000000,-0.000533
0.651069,0.000000,0.002258
0.693955,0.000000,-0.008681
0.740984,0.000000,0.002111
0.789698,0.000000,0.013121
0.838829,0.000000,0.005379
0.885960,0.000000,0.009398
0.929537,0.000000,-0.001526
0.967862,0.000000,0.002360
0.999716,0.000000,0.006673
1.023569,0.000000,-0.001001
1.039219,0.000000,0.003294
1.047064,0.000000,-0.002105
1.047141,0.000000,0.003571
1.040300,0.000000,0.007853
1.026825,0.000000,0.001791
1.007205,0.000000,0.002560
0.981505,0.000000,-0.002862
0.951352,0.000000,-0.000238
0.917187,0.000000,-0.001985
0.881492,0.000000,0.002067
0.845004,0.000000,0.004475
0.809778,0.000000,0.001700
0.777558,0.000000,0.000714
0.748919,0.000000,-0.002171
0.725321,0.000000,-0.002318
0.707712,0.000000,-0.002278
0.696280,0.000000,-0.001179
0.692026,0.000000,-0.001043
0.693953,0.000000,0.000142
0.701516,0.000000,-0.001462
0.714522,0.000000,-0.000701
0.731923,0.000000,-0.003423
0.752654,0.000000,-0.001761
0.776070,0.000000,-0.004603
0.800416,0.000000,-0.007543
0.825013,0.000000,-0.002296
0.848966,0.000000,-0.004381
0.870987,0.000000,0.000814
0.890451,0.000000,-0.004189
0.906892,0.000000,-0.000564
0.919025,0.000000,-0.007451
0.926896,0.000000,-0.002780
0.930720,0.000000,-0.009365
0.929422,0.000000,-0.015077
0.924163,0.000000,-0.003767
0.914934,0.000000,-0.007085
0.902360,0.000000,0.003050
0.887088,0.000000,-0.006155
0.870134,0.000000,-0.000258
0.851961,0.000000,-0.013078
0.833720,0.000000,-0.005333
0.816093,0.000000,-0.015646
0.799980,0.000000,-0.023798
0.785907,0.000000,-0.005206
0.774184,0.000000,-0.010322
0.765783,0.000000,0.005502
0.760089,0.000000,-0.008963
0.757730,0.000000,-0.000187
0.758306,0.000000,-0.019150
0.762134,0.000000,-0.007820
0.768128,0.000000,-0.023440
0.776791,0.000000,-0.035308
0.787137,0.000000,-0.008068
0.798258,0.000000,-0.014106
0.810036,0.000000,0.008847
0.821613,0.000000,-0.011883
0.833053,0.000000,0.000135
0.843259,0.000000,-0.027070
0.852397,0.000000,-0.011555
0.859925,0.000000,-0.033347
0.865776,0.000000,-0.008350
0.869105,0.000000,-0.026676
0.870285,0.000000,-0.000516
0.869533,0.000000,-0.025367
0.866772,0.000000,-0.002796
0.861786,0.000000,-0.031938
0.855773,0.000000,-0.058935
0.850139,0.000000,-0.019445
0.841876,0.000000,-0.033877
0.833354,0.000000,0.007264
0.824108,0.000000,-0.021874
0.815781,0.000000,0.003687
0.807361,0.000000,-0.040643
0.801258,0.000000,-0.015725
0.795385,0.000000,-0.052962
0.792106,0.000000,-0.015331
0.788882,0.000000,-0.042482
0.787712,0.000000,-0.001569
0.787202,0.000000,-0.032542
0.788701,0.000000,0.000449
0.790734,0.000000,-0.037022
0.794522,0.000000,-0.007711
0.798410,0.000000,-0.043005
0.803765,0.000000,-0.009897
0.808834,0.000000,-0.039918
0.814294,0.000000,-0.004772
0.819093,0.000000,-0.035217
0.823731,0.000000,-0.002954
0.827476,0.000000,-0.035832
0.830917,0.000000,-0.062145
0.834739,0.000000,-0.017192
0.835798,0.000000,-0.029319
0.836009,0.000000,0.011588
0.835413,0.000000,-0.016620
0.833388,0.000000,0.004832
0.831030,0.000000,-0.034342
0.828139,0.000000,-0.014003
0.824639,0.000000,-0.044482
0.821432,0.000000,-0.012599
0.817260,0.000000,-0.033807
0.812969,0.000000,-0.000171
0.808828,0.000000,-0.025001
0.805081,0.000000,0.000818
0.801729,0.000000,-0.029379
0.799246,0.000000,-0.006508
0.797099,0.000000,-0.035038
0.796020,0.000000,-0.008367
0.795159,0.000000,-0.031881
0.794855,0.000000,-0.003499
0.795541,0.000000,-0.027817
0.796423,0.000000,-0.002219
0.798087,0.000000,-0.028107
0.799845,0.000000,-0.004394
0.802073,0.000000,-0.030327
0.804632,0.000000,-0.005835
0.806916,0.000000,-0.029262
0.809250,0.000000,-0.004087
0.811472,0.000000,-0.027582
0.813355,0.000000,-0.003485
0.814424,0.000000,-0.026943
0.815351,0.000000,-0.003889
0.815826,0.000000,-0.027672
0.815866,0.000000,-0.004722
0.815347,0.000000,-0.027877
0.814652,0.000000,-0.004562
0.813261,0.000000,-0.027240
0.811892,0.000000,-0.004050
0.809879,0.000000,-0.025997
0.807812,0.000000,-0.003552
0.805887,0.000000,-0.026088
0.803817,0.000000,-0.004218
0.801563,0.000000,-0.026627
0.800003,0.000000,-0.004581
0.798451,0.000000,-0.026447
0.797074,0.000000,-0.004237
0.795861,0.000000,0.014901
0.795184,0.000000,-0.018881
0.794808,0.000000,-0.009511
0.794684,0.000000,-0.038117
0.795534,0.000000,-0.015831
0.795814,0.000000,-0.031489
0.796350,0.000000,-0.002419
0.796692,0.000000,-0.019538
0.797322,0.000000,0.002501
0.798168,0.000000,-0.022209
0.799090,0.000000,-0.004792
0.799493,0.000000,-0.029179
0.800309,0.000000,-0.008292
0.800780,0.000000,-0.028242
0.801085,0.000000,-0.004492
0.801099,0.000000,-0.024143
0.801255,0.000000,-0.002207
0.800849,0.000000,0.015488
0.800369,0.000000,-0.019524
0.799901,0.000000,-0.010997
0.799062,0.000000,-0.039395
0.798902,0.000000,-0.016529
0.797746,0.000000,-0.031594
0.796946,0.000000,-0.002229
0.795854,0.000000,-0.019566
0.794834,0.000000,0.002192
0.793435,0.000000,-0.023003
0.792682,0.000000,-0.005530
0.791829,0.000000,-0.030082
0.791168,0.000000,-0.008730
0.790476,0.000000,0.011640
0.790303,0.000000,-0.020366
0.789878,0.000000,-0.008697
0.789547,0.000000,-0.036937
0.789899,0.000000,-0.014568
0.790036,0.000000,-0.032201
0.789960,0.000000,-0.003963
0.789989,0.000000,-0.022727
0.789899,0.000000,0.000151
0.789960,0.000000,-0.024767
0.790314,0.000000,-0.005458
0.790144,0.000000,0.011679
0.790143,0.000000,-0.024408
0.790016,0.000000,-0.012980
0.789897,0.000000,-0.040993
0.790314,0.000000,-0.015613
0.790272,0.000000,-0.032527
0.789868,0.000000,-0.002604
0.789471,0.000000,-0.022922
0.788563,0.000000,-0.000030
0.788065,0.000000,0.016923
0.787703,0.000000,-0.024802
0.787110,0.000000,-0.015669
0.786653,0.000000,-0.047063
0.787004,0.000000,-0.019710
0.785973,0.000000,-0.036393
0.785833,0.000000,-0.002711
0.784933,0.000000,0.023369
0.784509,0.000000,-0.016712
0.783642,0.000000,-0.008850
0.782992,0.000000,-0.047671
0.783584,0.000000,-0.023834
0.782994,0.000000,-0.044316
0.783388,0.000000,-0.007896
0.782447,0.000000,-0.027720
0.782323,0.000000,0.001626
0.781437,0.000000,0.022270
0.780973,0.000000,-0.025367
0.780998,0.000000,-0.016739
0.780809,0.000000,-0.055326
0.781630,0.000000,-0.025418
0.781260,0.000000,0.008777
0.780724,0.000000,-0.025851
0.780453,0.000000,-0.005329
0.779879,0.000000,-0.044637
0.780291,0.000000,-0.017925
0.779649,0.000000,-0.047386
0.779906,0.000000,-0.011635
0.779319,0.000000,0.019879
0.778728,0.000000,-0.026559
0.778328,0.000000,-0.011721
0.777876,0.000000,-0.056626
0.778785,0.000000,-0.025997
0.777830,0.000000,-0.053800
0.778288,0.000000,-0.011030
0.777005,0.000000,0.025077
0.776614,0.000000,-0.026828
0.776103,0.000000,-0.012025
0.775320,0.000000,-0.063563
0.776649,0.000000,-0.030947
0.775816,0.000000,0.007495
0.774724,0.000000,-0.039513
0.774597,0.000000,-0.012440
0.773526,0.000000,-0.060403
0.774551,0.000000,-0.023316
0.773398,0.000000,-0.060447
0.774240,0.000000,-0.014412
0.772694,0.000000,0.025375
0.772357,0.000000,-0.037356
0.772161,0.000000,-0.017844
0.771459,0.000000,-0.077281
0.773461,0.000000,-0.036505
0.772456,0.000000,0.010000
0.771381,0.000000,-0.048765
0.771648,0.000000,-0.016555
0.770507,0.000000,-0.076240
0.772194,0.000000,-0.031012
0.770858,0.000000,0.015845
0.769697,0.000000,-0.054385
0.770145,0.000000,-0.022888
0.769201,0.000000,-0.089491
0.771432,0.000000,-0.039594
0.769845,0.000000,0.014436
0.768627,0.000000,-0.060179
0.769062,0.000000,-0.023334
0.767619,0.000000,-0.096955
0.769844,0.000000,-0.044191
0.768260,0.000000,0.013809
0.766585,0.000000,-0.069432
0.767026,0.000000,-0.028120
0.765161,0.000000,-0.108988
0.767860,0.000000,-0.050785
0.765958,0.000000,0.013827
0.764278,0.000000,-0.080176
0.765447,0.000000,-0.033211
0.763220,0.000000,-0.124448
0.766387,0.000000,-0.060061
0.764654,0.000000,0.012780
0.762503,0.000000,-0.093015
0.764253,0.000000,-0.038840
0.761924,0.000000,-0.142178
0.766017,0.000000,-0.070834
0.764059,0.000000,0.011183
0.761236,0.000000,-0.108822
0.763917,0.000000,-0.046318
0.760927,0.000000,-0.165073
0.765713,0.000000,-0.086220
0.762995,0.000000,0.006303
0.759518,0.000000,-0.120332
0.762357,0.000000,-0.049619
0.758545,0.000000,-0.168121
0.762880,0.000000,-0.083876
0.759349,0.000000,0.011273
0.755642,0.000000,-0.120514
0.757777,0.000000,-0.051537
0.754207,0.000000,0.020193
0.751243,0.000000,-0.136812
0.754972,0.000000,-0.083592
0.753926,0.000000,-0.205278
0.760366,0.000000,-0.107999
0.758907,0.000000,0.005351
0.754398,0.000000,-0.115155
0.755341,0.000000,-0.034552
0.750946,0.000000,-0.161514
0.753357,0.000000,-0.083906
0.749677,0.000000,0.005807
0.745593,0.000000,-0.134918
0.748492,0.000000,-0.065217
0.745845,0.000000,-0.187601
0.751860,0.000000,-0.094575
0.747866,0.000000,0.010112
0.744511,0.000000,-0.120091
0.745857,0.000000,-0.046433
0.742617,0.000000,0.025585
0.740781,0.000000,-0.137735
0.744057,0.000000,-0.087669
0.744230,0.000000,-0.214893
0.750182,0.000000,-0.117333
0.750039,0.000000,-0.001222
0.745775,0.000000,-0.121032
0.742409,0.000000,-0.049925
0.739595,0.000000,-0.179616
0.740800,0.000000,-0.097201
0.739663,0.000000,0.000374
0.736430,0.000000,-0.130865
0.737586,0.000000,-0.055210
0.735015,0.000000,-0.175603
0.735685,0.000000,-0.087174
0.734309,0.000000,0.010733
0.732199,0.000000,-0.123734
0.732091,0.000000,-0.054179
0.730405,0.000000,-0.177985
0.731059,0.000000,-0.093012
0.730885,0.000000,-0.188930
0.740412,0.000000,-0.074006
0.777920,0.000000,0.036095
0.818600,0.000000,-0.095383
0.869397,0.000000,-0.035646
0.900895,0.000000,-0.170424
0.935155,0.000000,-0.101989
0.965312,0.000000,-0.012946
0.978218,0.000000,-0.138705
0.997053,0.000000,-0.072762
0.997436,0.000000,-0.186542
1.003191,0.000000,-0.091827
0.997631,0.000000,0.012558
0.983497,0.000000,-0.109658
0.977804,0.000000,-0.038139
0.951778,0.000000,-0.159893
0.936021,0.000000,-0.083677
0.916044,0.000000,0.005164
0.889844,0.000000,-0.123463
0.880223,0.000000,-0.053579
0.853875,0.000000,-0.167945
0.842617,0.000000,-0.081215
0.827943,0.000000,0.015051
0.813093,0.000000,-0.110663
0.813509,0.000000,-0.042442
0.801526,0.000000,-0.161784
0.809632,0.000000,-0.082338
0.806126,0.000000,0.009714
0.806588,0.000000,-0.116527
0.822573,0.000000,-0.046661
0.825623,0.000000,-0.162424
0.846090,0.000000,-0.078771
0.853109,0.000000,-0.169959
0.870788,0.000000,-0.059881
0.882070,0.000000,0.045325
0.892559,0.000000,-0.082705
0.908184,0.000000,-0.027442
0.910481,0.000000,-0.160148
0.926122,0.000000,-0.095969
0.929189,0.000000,-0.193810
0.942677,0.000000,-0.082971
0.942471,0.000000,0.033281
0.940232,0.000000,-0.079662
0.941895,0.000000,-0.012989
0.930803,0.000000,-0.143252
0.932481,0.000000,-0.083225
0.922476,0.000000,-0.188407
0.929578,0.000000,-0.086622
0.915971,0.000000,-0.157615
0.913652,0.000000,-0.032943
0.903883,0.000000,0.074649
0.899098,0.000000,-0.061236
0.894494,0.000000,-0.020406
0.881155,0.000000,-0.167475
0.883393,0.000000,-0.114499
0.880320,0.000000,-0.217495
0.896226,0.000000,-0.102774
0.888438,0.000000,-0.160280
0.897985,0.000000,-0.018998
0.889790,0.000000,0.100347
0.896050,0.000000,-0.035130
0.896207,0.000000,-0.002474
0.889433,0.000000,-0.165959
0.896234,0.000000,-0.129731
0.902010,0.000000,-0.247677
0.925114,0.000000,-0.136766
0.925512,0.000000,-0.190857
0.941010,0.000000,-0.032484
